# {"t_start": 1568112866.3517509, "env_id": "Hopper-v2"} 
r,l,t
115.687118,73,141.073989
89.728439,55,141.17777
22.535696,27,141.229058
113.75998,75,141.371057
34.389677,30,141.428327
24.906128,23,141.471665
29.638469,26,141.52141
102.165601,67,141.64715
28.572669,25,141.695452
37.818722,39,141.771788
11.199554,17,141.805396
9.224902,11,141.82668
21.968219,23,141.871246
5.411284,8,141.887826
28.858687,26,141.939067
6.950597,10,141.958982
16.848352,19,141.996035
9.238622,11,142.016701
16.793623,20,142.055337
20.550711,29,142.112723
97.871219,75,142.259652
28.078791,25,142.309036
22.052514,29,142.365452
21.107933,23,142.410392
24.547696,26,142.460265
76.017928,46,142.549661
7.222769,9,142.567488
108.21109,75,142.711803
67.740086,49,142.807816
112.398519,72,142.947175
22.561172,22,142.989688
29.008898,33,143.054557
29.199701,29,143.111676
5.402668,9,143.129607
6.746152,10,143.149413
25.499162,24,143.195907
23.045528,24,143.242222
25.803255,24,143.288931
25.81957,29,143.345411
95.850491,63,143.466483
23.772488,24,143.513745
29.615122,32,143.573303
91.486569,64,143.696643
80.95555,66,143.822814
30.249892,27,143.874204
51.719357,42,143.954428
24.443188,23,143.998954
75.311911,56,144.106517
115.310907,76,144.250876
31.216335,29,144.307617
9.365999,11,144.328591
8.894117,10,144.347888
9.926345,19,144.384055
102.988133,67,144.510634
52.697877,45,144.597688
33.597478,34,144.663002
11.638366,13,144.687576
104.799673,59,144.802103
164.781975,128,145.04348
5.50107,8,145.05954
16.549557,17,145.09139
21.129383,26,145.140847
72.432357,51,145.237066
35.34033,29,145.291905
23.451309,24,145.337817
3.954264,8,145.35301
12.858282,15,145.38138
22.085498,22,145.422671
28.8527,31,145.480864
110.459485,70,145.613738
12.595367,13,145.640882
117.529414,87,145.80496
6.346186,8,145.820704
12.48488,14,145.84756
70.657386,44,145.932375
79.12509,53,146.031535
25.418687,27,146.083681
18.096029,21,146.122854
24.374161,26,146.171135
129.194966,91,146.344789
21.682752,24,146.390396
145.52081,96,146.570331
25.824619,24,146.616246
76.280263,57,146.723549
17.230335,23,146.766894
26.552101,26,146.817385
98.449369,65,146.939374
78.98312,57,147.045617
31.438233,26,147.094912
12.077514,13,147.120021
27.681347,27,147.170609
67.557558,58,147.280033
18.197305,20,147.318622
8.449048,10,147.337681
83.027914,48,147.43071
19.900766,24,147.478096
114.366731,75,147.62571
25.094328,26,147.675733
25.132915,25,147.723435
52.768089,42,147.804774
105.30232,71,147.942602
13.576909,21,147.985366
35.963808,32,148.049105
10.700877,13,148.075088
29.27972,25,148.129476
17.016879,30,148.194584
110.305244,74,148.339857
19.508322,22,148.383068
26.00722,26,148.433825
87.443896,56,148.543691
17.287908,21,148.58564
12.144375,14,148.612918
152.708315,107,148.821507
17.883116,22,148.864163
165.350413,97,149.053605
3.038172,6,149.06633
29.413192,27,149.120091
18.40027,24,149.167337
29.11172,26,149.21768
20.031866,25,149.265935
27.546779,28,149.319973
99.612939,66,149.451108
73.802457,46,149.541275
15.684993,22,149.583758
133.53754,97,149.76856
32.462672,28,149.821991
44.369708,36,149.891727
25.466194,22,149.933842
19.514068,20,149.974274
80.12679,52,150.074519
4.751373,9,150.09159
6.342358,8,150.106958
31.73116,29,150.162673
22.664605,21,150.202482
11.863205,14,150.229986
127.978802,83,150.38841
22.076857,25,150.436618
16.122349,20,150.475747
103.782222,67,150.604021
26.186412,26,150.654618
27.913321,27,150.70598
16.239202,24,150.752063
19.523501,24,150.797161
23.463215,26,150.84601
102.968945,62,150.962301
21.55893,28,151.015611
99.411965,66,151.147684
20.919636,23,151.192021
12.545199,16,151.222968
18.74567,19,151.258448
12.14065,17,151.291863
29.806024,29,151.346617
27.600241,33,151.409819
31.824098,32,151.47057
71.346612,45,151.555207
27.371571,28,151.607974
75.460311,55,151.71225
18.319504,19,151.748614
44.144261,36,151.816223
27.370242,31,151.875018
18.49981,25,151.92257
16.624996,23,151.9673
81.695303,49,152.059159
96.80436,64,152.178842
21.77106,20,152.216583
6.44808,9,152.23383
25.868155,24,152.279782
90.285407,61,152.394388
30.2073,29,152.449134
74.136736,45,155.948488
112.805714,73,156.086959
7.921587,10,156.106276
33.691346,30,156.164286
120.925892,78,156.311363
109.692307,67,156.438472
16.196448,21,156.479077
96.909539,81,156.631132
25.291871,27,156.682462
131.802033,84,156.840333
33.163611,26,156.889875
41.300148,33,156.954475
72.984205,60,157.068809
147.950002,124,157.303535
24.757243,28,157.357109
134.871717,98,157.541666
77.622446,46,157.628043
18.410221,19,157.664686
12.334641,19,157.701394
74.816955,47,157.789348
25.113274,24,157.835041
117.867895,72,157.970135
14.577235,17,158.001496
9.627811,11,158.022481
69.503017,48,158.112886
8.886455,10,158.131599
47.293873,48,158.221625
125.429936,86,158.381713
83.063094,60,158.49473
72.397931,55,158.597427
82.175342,60,158.711701
85.087161,69,158.842494
32.279225,27,158.894048
31.499018,31,158.953309
87.053961,60,159.065579
24.633041,23,159.1092
13.720763,14,159.136396
18.611128,23,159.180712
7.67514,9,159.198017
166.001346,109,159.402043
73.494754,55,159.505335
73.555256,43,159.586395
14.006674,16,159.616149
27.577926,35,159.68268
10.041408,13,159.707505
20.529414,22,159.74883
15.998902,19,159.785031
22.7109,33,159.847661
125.500766,86,160.007951
27.494028,26,160.056854
28.569109,26,160.105053
92.784992,55,160.207507
119.466016,85,160.367925
19.003053,22,160.410178
27.168621,30,160.46711
8.582142,10,160.485827
29.82941,28,160.538916
17.609383,27,160.59059
33.631586,32,160.650643
33.324069,32,160.710852
21.953461,23,160.754445
95.131258,57,160.863104
7.31848,9,160.880211
32.055148,31,160.938685
21.806417,21,160.979104
29.242251,29,161.033079
25.739306,30,161.089943
65.926101,41,161.166785
119.706725,82,161.322212
17.54684,21,161.362729
23.511241,25,161.411071
20.058623,23,161.454516
75.863976,45,161.539919
51.421189,39,161.613674
25.764019,27,161.665493
22.719868,22,161.707292
86.095256,63,161.825317
100.328593,72,161.959666
7.185877,10,161.979123
15.55159,21,162.018709
29.603109,26,162.068247
17.740467,25,162.115384
88.516874,57,162.223545
23.40381,24,162.268691
27.207632,23,162.312528
11.723226,17,162.345487
81.541587,58,162.456333
79.582006,49,162.549852
29.421347,26,162.598452
130.724103,81,162.749871
24.002126,23,162.793584
118.505403,85,162.953009
135.609625,101,163.142602
53.934966,49,163.235373
5.913645,8,163.250279
29.824801,27,163.301055
117.6511,79,163.449705
18.991837,21,163.488948
16.861822,21,163.52844
72.994756,44,163.611965
6.317548,9,163.629535
25.593171,25,163.676076
82.800901,57,163.78364
101.865953,64,163.903199
31.690659,29,163.958512
132.028598,85,164.120849
28.843981,36,164.190315
77.152564,46,164.278353
96.235941,61,164.395327
23.219303,21,164.436378
132.322947,100,164.628743
33.792353,30,164.686922
78.102404,47,164.777652
105.32715,65,164.902261
10.85649,14,164.929598
21.65876,26,164.979617
47.677398,39,165.054005
5.443788,8,165.069398
37.692353,31,165.129348
141.74569,92,165.306401
27.724285,28,165.361079
51.060413,43,165.443472
109.782217,59,165.558411
17.160605,22,165.600656
65.214315,40,165.678236
14.72603,15,165.707734
9.559884,11,165.729146
31.160772,27,165.780344
9.592889,12,165.803085
60.061193,37,165.873819
87.242843,51,165.969393
27.437456,29,166.024311
11.403556,15,166.053908
106.416928,68,166.183272
32.184244,30,166.240698
76.104604,47,166.328862
10.738479,13,166.353628
17.778133,28,166.406809
100.545145,67,166.531643
33.01187,29,166.586059
28.895084,25,166.633841
76.21317,46,166.719721
25.134209,25,166.767557
33.335418,32,166.828916
105.385966,72,166.965378
33.226147,28,167.019313
9.063788,13,167.044132
22.932445,22,167.085788
9.550078,11,167.106465
213.284765,128,167.347631
97.606642,65,167.469268
20.908193,25,167.516591
101.733533,65,167.639465
28.303285,32,167.700052
4.554564,7,167.713462
76.374553,53,167.812957
29.713153,26,167.861583
21.57468,25,167.908596
23.990772,28,167.962287
19.79003,19,167.998151
9.162764,11,168.019217
112.162808,75,168.158582
79.446715,47,168.246542
87.799978,63,168.364978
23.935092,28,168.417365
20.343654,23,168.462734
12.680369,18,168.496412
7.669643,10,168.515659
11.708835,16,168.545599
5.411388,8,168.56056
17.387448,21,168.600052
5.898131,8,168.615355
230.515284,126,168.850752
117.569538,87,169.013492
143.474046,102,169.204336
18.329995,22,169.245419
16.643884,21,169.28579
34.209238,32,169.34698
113.428374,71,169.481392
20.874092,23,169.524987
19.566816,20,169.563655
25.040226,27,169.617249
93.119869,55,169.722511
10.290518,12,169.746811
168.420687,105,169.95049
21.236142,25,169.999109
15.584379,24,170.04645
108.87863,75,170.191373
19.576678,22,170.234551
4.030393,7,170.248488
88.371561,63,170.371189
86.033941,56,170.481359
115.878506,79,170.635448
119.993556,79,170.790981
85.532243,64,170.914872
8.894208,12,170.937801
10.000243,15,170.967095
3.904713,8,170.982919
41.72012,37,171.055013
31.851379,30,171.112946
27.327467,26,171.162933
99.653435,65,171.287119
8.671065,11,171.308419
141.095401,77,171.456257
61.183061,48,171.547646
23.267752,27,171.59936
25.710148,31,171.657483
84.372817,55,171.763218
81.80831,49,171.856045
169.103694,102,172.049703
26.204873,25,172.097744
18.365801,18,172.13201
86.655516,58,172.242088
13.774371,15,172.270777
14.825921,16,172.301697
15.439946,17,172.334965
137.198586,88,172.504229
5.970996,8,172.519787
40.057888,34,172.582027
15.545081,20,172.619795
21.651224,22,172.660227
75.119502,49,172.752169
50.362732,36,172.820059
53.363291,33,172.883115
14.150214,20,172.921398
81.014868,48,173.011517
102.09218,69,173.140835
23.123278,21,173.181518
20.867831,20,173.218816
22.879544,30,173.275266
109.848067,71,173.407311
26.765353,28,173.461107
34.365417,30,173.517309
19.616456,24,173.562677
33.982933,28,173.615761
142.357208,92,173.787844
33.72069,38,173.859286
27.551371,25,173.907455
16.930834,18,173.942547
14.503036,15,173.97123
42.161854,36,174.040792
79.508073,60,174.158241
40.404718,33,174.221372
81.62213,54,174.32444
27.402013,25,174.372876
18.754509,18,174.408031
71.869356,46,174.496867
12.124661,13,174.521618
8.70853,10,174.541573
69.414756,44,174.626785
78.762023,49,174.721106
7.019072,10,174.741127
23.287251,24,174.786882
11.167133,16,174.81849
83.281499,49,174.912505
20.523565,25,178.366536
20.618698,26,178.41576
24.915283,23,178.459666
68.098407,54,178.565371
9.574424,16,178.59623
5.282837,8,178.611992
171.205266,120,178.837399
74.252714,44,178.920786
77.903374,59,179.032366
29.683285,26,179.081488
98.508186,62,179.197985
146.886029,86,179.358096
8.427259,10,179.377573
135.391159,82,179.530145
36.433252,31,179.58855
50.579545,46,179.683439
93.500189,54,179.784827
35.609991,30,179.841542
17.10552,18,179.876426
189.684118,114,180.101238
81.742265,65,180.224248
26.713031,32,180.28531
6.65482,9,180.302449
25.429092,23,180.345368
158.042501,86,180.506593
9.162551,11,180.527288
34.396598,33,180.588625
7.900052,10,180.607776
26.871172,27,180.658939
44.585968,34,180.723889
72.756243,48,180.824439
157.647285,91,180.998764
8.498815,12,181.021699
19.072368,24,181.066745
92.585743,70,181.209896
18.375636,22,181.252095
99.756346,58,181.361133
7.604467,11,181.382586
72.07308,53,181.4835
28.526231,27,181.534558
112.41345,69,181.665027
153.41406,101,181.870034
38.362979,33,181.932606
97.238114,58,182.042732
66.254107,54,182.144506
21.669732,21,182.18516
26.978486,24,182.230122
30.250798,28,182.282788
162.76025,103,182.476463
25.471341,23,182.52024
8.125931,10,182.538687
97.273432,71,182.67235
150.707637,90,182.840817
6.097662,8,182.85606
186.716709,116,183.073217
24.140384,24,183.118958
15.13939,20,183.156438
36.53586,30,183.213605
5.490592,8,183.229041
33.998328,33,183.291433
100.44703,59,183.402379
10.817087,13,183.427133
44.557369,41,183.503857
22.183948,21,183.542925
23.608887,23,183.586246
141.211058,79,183.746134
88.352073,57,183.857463
97.928029,65,183.979156
97.205935,65,184.113402
205.703039,126,184.351435
109.555467,60,184.47974
17.924455,19,184.51651
168.438442,107,184.718367
100.569853,59,184.828848
79.437901,47,184.917807
7.500318,9,184.935136
31.114609,31,185.005633
25.643382,24,185.051898
232.880297,125,185.286902
106.793488,60,185.400428
9.993032,13,185.424687
116.69438,66,185.547538
32.634347,30,185.603632
90.095744,54,185.70572
26.88167,25,185.753787
6.543754,9,185.770849
73.35223,45,185.855053
31.462132,29,185.909611
10.007059,14,185.93628
34.164165,31,185.994841
38.330739,31,186.053685
30.831914,30,186.110254
151.478444,85,186.274183
25.715104,31,186.334172
68.517982,52,186.436234
14.232283,20,186.475019
106.379527,73,186.619675
88.857537,62,186.739407
88.5478,51,186.84402
32.506359,28,186.898069
21.384093,20,186.937324
40.428225,39,187.013581
113.35053,84,187.174482
22.160384,22,187.217349
5.27493,8,187.233171
67.446024,60,187.350235
21.889764,21,187.391932
20.489893,21,187.433201
24.384883,23,187.478388
8.573755,10,187.497955
16.205422,22,187.541082
19.992329,24,187.590154
112.795115,77,187.739328
9.730203,12,187.762719
7.189989,9,187.780038
37.228118,29,187.836291
138.949895,81,187.996626
35.403137,31,188.058688
182.189819,95,188.239338
27.206469,29,188.295458
76.93935,46,188.384965
40.853014,32,188.446001
76.024023,52,188.544963
19.594399,23,188.589456
25.836622,26,188.640214
130.037396,92,188.816019
259.183543,133,189.070663
32.848987,29,189.129194
124.571111,97,189.34319
171.39473,101,189.535587
36.463956,31,189.594613
85.513762,53,189.695072
24.290172,32,189.755534
26.194806,25,189.804506
7.68423,10,189.823981
16.807702,19,189.860229
23.421433,26,189.909681
39.497784,34,189.972839
25.016663,22,190.014407
91.497745,62,190.129951
8.015612,10,190.149525
200.94893,145,190.419378
16.365876,21,190.458541
92.630013,55,190.562305
44.465151,39,190.636952
104.021402,58,190.744953
29.898957,32,190.804992
26.499437,30,190.862267
22.711205,24,190.907782
83.209968,56,191.011976
31.478043,29,191.066374
68.577802,42,191.146437
69.115576,45,191.231902
129.591154,81,191.383609
70.602051,48,191.473677
87.651761,62,191.594642
18.125875,21,191.636682
7.294582,13,191.665509
5.759851,8,191.682443
28.782374,28,191.738222
8.049313,10,191.758202
97.606053,56,191.866119
122.88348,83,192.029822
88.030531,58,192.14217
19.423661,19,192.179774
92.550796,58,192.297161
30.469863,29,192.355296
5.089619,7,192.370394
7.683664,10,192.390286
86.234075,61,192.509342
25.053913,23,192.554644
26.387719,25,192.604362
46.622009,44,192.690257
17.377244,18,192.726151
79.709275,48,192.820249
11.668641,13,192.845954
32.90777,28,192.90089
73.783254,44,192.988052
92.70724,53,193.091603
98.002167,66,193.219396
27.165806,28,193.273085
18.641815,23,193.3176
87.792787,52,193.417179
28.92948,28,193.473595
22.398392,22,193.516393
144.109598,94,193.694604
60.218772,38,193.767102
83.174714,49,193.862331
74.701973,44,193.947365
5.574356,8,193.963547
28.143548,27,194.015704
28.825757,26,194.065579
25.517047,28,194.118957
172.644679,107,194.323752
24.362429,22,194.366237
6.019607,9,194.384435
122.888832,75,194.527175
92.008629,61,194.642331
28.397153,23,194.685887
147.010951,100,194.874045
8.243216,10,194.893509
9.549951,11,194.9144
22.554725,23,194.958421
67.239969,41,195.037434
6.574196,9,195.055285
20.81222,25,195.105071
3.903387,7,195.118918
72.299223,46,195.208723
23.920782,26,195.258416
22.707593,28,195.313385
83.811847,51,195.412259
143.546169,95,195.596676
26.177034,29,195.652539
19.598489,20,195.691946
22.777339,22,195.734878
32.436873,28,195.788677
26.539163,23,195.834251
78.96077,46,195.924541
5.892868,8,195.940516
35.374439,31,196.000123
5.595622,9,196.018283
5.726273,10,196.037975
84.925439,50,196.135066
72.156613,44,196.221817
6.152252,8,196.238213
23.011224,30,196.296505
158.705294,104,196.496923
29.300593,28,196.552408
158.370663,99,196.745825
6.860745,11,196.766988
98.128108,67,196.892632
183.523689,95,197.070323
164.978599,102,197.262759
18.46192,20,197.3006
58.921349,36,197.369443
77.746698,48,197.461479
30.10991,26,197.510663
87.756982,54,201.067196
70.199067,43,201.152052
83.972458,58,201.265012
26.321859,24,201.310791
31.065569,29,201.365779
27.817516,29,201.419445
6.124375,8,201.435205
42.232899,33,201.497405
146.970887,86,201.661895
36.031351,33,201.724129
24.264576,25,201.773019
159.455711,108,201.978959
73.702642,44,202.063233
27.596909,25,202.110918
231.522719,127,202.349477
114.790501,74,202.487496
135.621979,85,202.664717
67.592635,40,202.740077
78.681782,50,202.835191
37.090311,34,202.903505
9.030755,11,202.924294
24.231603,23,202.96831
24.267626,24,203.014271
50.139501,36,203.082274
145.352993,108,203.284863
139.60911,86,203.447503
21.005472,26,203.496979
16.694509,23,203.539807
167.397437,86,203.702198
251.665694,133,203.957789
18.484945,23,204.00213
8.248191,10,204.021935
57.547472,36,204.0889
6.388603,9,204.105835
27.960655,27,204.15717
98.373725,56,204.263045
6.107542,8,204.278578
21.820807,24,204.324298
37.653451,33,204.386653
31.328304,27,204.438024
15.33607,21,204.477891
28.351144,28,204.53136
103.900487,68,204.65803
8.910194,12,204.680972
11.254835,13,204.705239
98.812459,71,204.839118
22.93924,21,204.879055
79.657284,52,204.977397
130.475074,80,205.127604
147.552019,93,205.302925
25.42309,23,205.345783
134.240763,85,205.504139
29.067499,24,205.550088
6.4152,9,205.567313
79.934491,55,205.673766
28.088267,25,205.720403
30.684156,30,205.776243
14.23976,15,205.805068
100.012368,58,205.913878
70.681129,43,205.994455
6.680564,9,206.011913
90.771234,67,206.137996
108.891532,67,206.263182
220.515123,116,206.485753
95.896675,54,206.587742
13.259366,16,206.618435
118.861441,70,206.751102
157.084156,92,206.929629
80.684244,47,207.018365
25.169009,22,207.061411
123.756859,80,207.215563
75.535409,45,207.301897
13.548283,14,207.329427
21.882593,21,207.370961
50.002908,41,207.44927
117.096468,78,207.59769
106.902096,62,207.714832
97.516717,55,207.81861
56.874274,35,207.884665
71.816387,43,207.964031
23.321682,23,208.006758
99.021614,55,208.109965
94.039326,56,208.215617
39.772512,33,208.278076
6.568451,9,208.295313
28.039977,29,208.350365
84.449388,52,208.447396
175.063488,108,208.656868
28.509882,25,208.704813
86.444212,50,208.804346
25.702084,27,208.857745
6.643068,10,208.877357
13.078063,14,208.904802
89.766519,52,209.007391
186.85731,131,209.260557
72.147399,47,209.3514
26.590297,24,209.397447
153.4532,87,209.570761
61.077457,39,209.646363
77.487522,47,209.738153
22.194965,21,209.781192
21.497445,23,209.826269
68.140365,45,209.913294
9.303958,11,209.936305
88.377302,56,210.045951
27.413088,25,210.096079
223.407756,125,210.345114
91.769937,61,210.462272
141.192164,71,210.599546
40.228977,40,210.67593
80.174653,55,210.78043
6.600737,9,210.797992
115.380754,69,210.930065
123.809856,69,211.064933
26.728468,34,211.130244
110.579858,68,211.259827
29.636609,28,211.313747
129.300207,80,211.466249
169.001748,87,211.629028
184.175298,119,211.853068
37.132974,34,211.917772
141.490505,83,212.072458
186.630333,134,212.322205
151.297344,121,212.55242
127.092345,76,212.694512
23.368051,24,212.739994
31.954446,27,212.791413
147.000215,95,212.969173
22.864871,23,213.012727
82.800134,49,213.104747
94.612387,58,213.213122
113.804669,63,213.330188
33.119546,32,213.391321
116.181608,71,213.527215
8.626313,10,213.547173
130.294976,76,213.700983
72.1139,44,213.785054
73.190427,44,213.875109
24.436007,25,213.927043
9.550016,13,213.952263
114.872157,70,214.088044
84.98884,48,214.181674
86.386795,50,214.278802
110.677169,73,214.42097
22.914419,27,214.473512
50.304044,46,214.562118
87.521905,51,214.660316
68.486969,41,214.740675
8.009019,11,214.765225
29.570267,29,214.827204
10.69364,12,214.851598
88.434236,55,214.957876
27.267336,25,215.007158
86.469572,49,215.103091
71.07232,44,215.193587
81.798151,48,215.283579
13.645203,16,215.314114
128.22022,79,215.462661
95.126479,55,215.566444
127.413351,76,215.708624
58.909357,44,215.790331
99.484461,57,215.896549
165.19332,97,216.086
101.955437,59,216.200343
46.187174,37,216.271043
4.041142,7,216.284689
19.719968,20,216.322901
5.589843,8,216.338348
88.886823,51,216.437471
26.369409,29,216.493758
88.326069,51,216.591635
108.008253,65,216.714208
36.848625,32,216.773142
84.29266,51,216.870785
28.649866,30,216.928414
103.945145,77,217.080478
21.333486,20,217.120186
105.257903,64,217.241862
105.455347,70,217.381253
24.864738,29,217.437171
96.310371,54,217.53876
144.1011,87,217.707952
7.062511,10,217.727041
29.436558,24,217.7733
196.538254,119,217.991807
135.463696,78,218.136809
45.453891,34,218.200362
42.42441,31,218.258003
76.651049,50,218.350667
81.306577,48,218.439335
41.254042,33,218.500144
37.52426,36,218.569296
71.350009,49,218.663424
25.006346,28,218.715692
7.425054,9,218.733032
54.04313,34,218.796532
113.644175,74,218.934708
38.442696,32,218.994216
162.608548,90,219.16286
64.482241,39,219.234716
8.318984,10,219.253898
25.38292,25,219.301027
90.479073,55,219.403219
41.956376,38,219.474131
104.972023,57,219.578963
110.976402,62,219.694233
89.061241,65,219.815565
104.513803,60,219.92584
109.945242,66,220.059011
135.221193,86,223.527153
93.298743,52,223.631155
33.255967,28,223.68871
172.805823,120,223.915151
23.585466,24,223.959856
146.232028,96,224.138137
120.143581,85,224.296286
139.832451,79,224.441249
117.092609,65,224.561301
68.645302,42,224.639208
137.030627,84,224.799179
21.680736,21,224.838195
7.927056,11,224.858641
28.551699,25,224.90404
239.027832,138,225.15876
48.982616,50,225.251132
27.876153,25,225.298086
33.497745,28,225.350956
73.744467,51,225.445091
69.908962,43,225.525143
113.600987,62,225.6407
98.521507,59,225.750746
190.05978,112,225.958001
63.688929,46,226.042181
46.367226,37,226.112164
68.739094,42,226.194602
15.993094,18,226.228262
110.755638,72,226.359815
184.973351,118,226.577638
70.692723,47,226.664687
36.816091,29,226.721863
7.508852,10,226.740974
136.71639,88,226.907361
26.51342,29,226.960414
232.228323,152,227.240396
109.612946,69,227.368609
27.242298,25,227.414965
195.136306,120,227.638457
23.71175,25,227.685461
83.727668,49,227.776664
103.89949,70,227.906563
18.41911,21,227.945577
179.84257,115,228.158451
224.94574,134,228.407736
6.842563,9,228.424459
78.059647,51,228.517484
72.491797,43,228.604709
23.654452,23,228.647726
90.318156,59,228.759108
33.411015,27,228.809874
86.316437,50,228.902011
124.751898,81,229.052357
175.115009,105,229.246761
14.739107,18,229.281269
109.127261,76,229.422726
10.714926,12,229.445307
96.172503,63,229.565465
226.516096,145,229.8367
112.657521,62,229.962322
25.025451,28,230.017821
87.247586,51,230.112184
116.02205,64,230.231422
92.176846,53,230.33124
8.142035,11,230.352744
191.204636,107,230.551626
73.797193,45,230.636626
32.039112,35,230.704263
87.577237,50,230.799821
141.804976,80,230.950946
196.477425,107,231.158062
153.44143,89,231.326849
75.925966,44,231.410466
193.526568,109,231.637033
68.943035,41,231.716142
69.465195,42,231.795894
200.047043,99,232.000341
163.792854,117,232.257967
23.308665,21,232.298721
25.110698,24,232.347036
25.002555,27,232.398898
99.618965,64,232.522846
26.401708,25,232.582481
176.780059,95,232.765889
19.294447,22,232.808484
64.67179,44,232.892476
55.665766,35,232.964025
233.223011,118,233.204089
4.293439,8,233.220588
95.325129,56,233.326589
27.795802,26,233.376781
30.251731,29,233.432012
98.565727,56,233.538872
184.49106,95,233.719993
125.655671,72,233.860822
7.809003,10,233.882988
33.793063,28,233.938197
259.375915,150,234.221564
79.897141,46,234.308293
21.834735,24,234.354711
31.873721,29,234.410915
70.487249,42,234.490793
75.382317,45,234.574864
106.211834,63,234.69453
179.282599,116,234.914728
28.646561,24,234.96064
70.483669,49,235.056733
76.495834,45,235.144581
77.85492,46,235.231108
11.637789,14,235.258263
37.008345,32,235.319344
24.941694,26,235.368461
75.876098,45,235.452635
26.716831,21,235.492166
19.55495,23,235.535152
101.84696,56,235.643109
175.922831,112,235.860301
65.239957,41,235.939859
35.159359,31,236.000282
15.723348,17,236.033406
21.678089,26,236.084626
190.492951,96,236.2712
90.255895,52,236.370866
9.399692,11,236.392299
10.225517,13,236.41802
132.631634,87,236.586883
93.526092,52,236.688611
29.734242,28,236.742404
80.106669,57,236.853937
84.140859,49,236.951696
224.128505,123,237.200583
89.891214,51,237.306111
89.64103,52,237.409642
5.697874,8,237.426525
26.676574,28,237.481479
123.782654,75,237.630912
87.520443,51,237.729986
80.196082,47,237.822137
73.591359,44,237.908158
18.700194,18,237.943698
20.047787,25,237.995279
75.956207,46,238.086234
78.929964,46,238.176156
22.795962,22,238.220256
127.241691,77,238.371156
84.042129,48,238.465065
12.994314,14,238.492525
67.312403,41,238.584757
23.783592,27,238.639356
87.49047,51,238.737273
90.739385,52,238.835509
82.958641,54,238.935545
15.197116,24,238.980698
20.141369,19,239.017217
61.028994,42,239.095244
3.960042,7,239.108784
101.558718,57,239.215545
96.663156,54,239.317979
108.869341,63,239.435979
30.470287,26,239.484982
15.692944,16,239.514946
69.527892,42,239.594741
22.767891,22,239.636454
81.500489,53,239.73643
7.226636,10,239.755687
81.294134,53,239.853869
7.869934,11,239.874941
7.18378,9,239.892242
104.989225,58,240.000726
121.123479,80,240.151957
90.068131,54,240.251824
100.520691,57,240.358969
17.965608,22,240.401437
38.050813,40,240.476238
81.171274,47,240.56532
22.936184,20,240.603557
120.478325,73,240.739685
43.13303,33,240.801968
73.468432,46,240.888748
23.447888,22,240.930851
105.644948,62,241.04744
111.513112,60,241.157079
84.481819,49,241.249154
146.702755,83,241.406101
73.029689,43,241.484955
78.122906,46,241.569863
70.664365,54,241.67318
109.252404,67,241.797589
31.429856,28,241.85111
35.818551,29,241.906263
70.481617,42,241.985777
24.006297,21,242.026242
25.887757,23,242.069915
16.049735,16,242.101087
87.719364,50,242.194971
18.39021,18,242.228813
124.486009,74,242.36697
63.2426,38,242.438319
175.558633,111,246.021033
119.681302,70,246.154559
76.652951,53,246.2538
99.757024,55,246.356478
234.85064,140,246.616729
16.403493,22,246.660319
86.531387,50,246.761045
18.922192,18,246.795302
103.503994,58,246.905349
34.212264,27,246.957478
23.842699,24,247.004658
35.022753,37,247.073106
25.023647,28,247.126804
90.68299,53,247.226267
77.969705,46,247.313536
75.040225,44,247.396652
38.735411,31,247.46162
19.366117,33,247.529125
22.587999,25,247.575998
82.77252,47,247.664678
24.615171,22,247.706847
110.211765,64,247.827909
170.940711,102,248.030692
100.034165,58,248.139298
12.962491,14,248.165712
74.71872,46,248.256572
21.341843,22,248.304113
33.439556,27,248.355315
24.66314,22,248.396669
41.47188,30,248.453716
199.119972,118,248.674744
149.040248,89,248.854308
80.560599,55,248.958018
85.778214,56,249.06502
112.108651,65,249.195838
32.423551,31,249.256966
70.362553,43,249.338201
92.233563,52,249.436427
8.359168,12,249.459218
102.142234,56,249.563626
196.211942,99,249.75358
130.605311,78,249.899886
25.033095,24,249.946877
109.302552,60,250.072589
118.472837,73,250.213254
23.789154,21,250.253861
31.564363,25,250.301604
96.005121,53,250.402099
7.095995,10,250.421946
94.840502,54,250.524369
99.414732,62,250.6411
98.303706,62,250.759161
227.413294,122,250.987781
151.314697,90,251.157524
28.455947,28,251.2134
14.87917,15,251.277556
178.38278,113,251.907649
21.571079,23,251.999666
54.320996,33,252.134158
5.420052,8,252.179858
10.660065,13,252.244622
198.805939,107,252.443961
91.44427,54,252.544659
74.251906,44,252.628304
9.917236,16,252.65884
126.238762,74,252.798639
140.152615,80,252.94927
105.744732,64,253.068437
164.257458,100,253.254543
34.661938,26,253.303079
200.163804,114,253.523384
126.421537,70,253.661589
250.509005,136,253.932499
88.560773,59,254.046329
52.573493,33,254.110307
18.30704,24,254.157007
152.177325,91,254.332973
11.976089,16,254.363855
69.402502,41,254.453547
172.6632,107,254.674797
105.461014,59,254.793225
110.717411,60,254.913899
25.903081,24,254.961049
24.441793,25,255.011817
81.605167,47,255.106238
68.278391,40,255.186661
84.287879,70,255.325883
14.735603,26,255.375213
72.219222,43,255.456908
93.713903,58,255.568628
181.16659,112,255.784402
92.874894,60,255.900338
171.09661,111,256.114607
20.047161,24,256.162461
224.38195,135,256.42033
29.096556,25,256.468145
