# {"t_start": 1568008889.3929036, "env_id": "HalfCheetah-v2"} 
r,l,t
1042.83096,1000,1782.05327
1005.857884,1000,1783.486444
1005.09032,1000,1784.874453
975.376626,1000,1786.250663
1043.785344,1000,1787.637008
962.039588,1000,1789.024646
1020.269642,1000,1790.39427
1045.09292,1000,1791.763548
963.5867,1000,1793.140643
941.878529,1000,1794.599164
1047.297831,1000,1796.050974
925.607656,1000,1797.446658
984.500632,1000,1798.840943
984.111948,1000,1800.287653
1107.54851,1000,1801.703763
1055.081279,1000,1803.08858
1047.631495,1000,1804.492024
998.660545,1000,1805.868103
1094.794202,1000,1807.237437
1071.472841,1000,1808.71017
1131.629158,1000,1810.11659
975.249215,1000,1811.493717
1048.597648,1000,1812.885111
1049.041919,1000,1814.263405
1022.7222,1000,1815.650806
1085.309891,1000,1817.058477
1084.421105,1000,1818.478375
1051.633958,1000,1819.886664
1102.615596,1000,1821.409576
1093.873599,1000,1823.042029
1067.029679,1000,1824.410747
1022.396753,1000,1825.788434
968.789625,1000,1827.181629
1019.24394,1000,1828.567193
1005.759971,1000,1829.937545
1038.040188,1000,1831.306734
1026.728829,1000,1832.677783
1059.696111,1000,1834.054856
1065.122817,1000,1835.442616
1012.933378,1000,1836.828079
1086.13437,1000,1838.20687
1066.47551,1000,1839.589756
1002.420625,1000,1840.966066
1106.39892,1000,1842.337122
1058.354642,1000,1843.715487
1041.27109,1000,1845.092325
1075.907627,1000,1846.484766
1054.918125,1000,1847.882443
1074.958165,1000,1849.269598
1051.762688,1000,1850.681997
1075.445144,1000,1852.123712
1076.710575,1000,1853.584329
1065.90813,1000,1855.011151
1086.952915,1000,1856.526973
1022.805503,1000,1858.012213
1004.946111,1000,1859.63635
1075.319221,1000,1861.317308
1074.882502,1000,1863.125422
844.246229,1000,1864.802374
994.136969,1000,1866.471981
1089.131979,1000,1868.157513
1073.118973,1000,1869.81894
1013.31875,1000,1871.504023
1006.56353,1000,1873.208238
972.664626,1000,1874.923851
1068.201208,1000,1876.598191
1048.093193,1000,1878.25853
1050.162812,1000,1879.919055
1040.933083,1000,1881.592931
921.686112,1000,1883.328041
914.730386,1000,1885.043109
1050.325591,1000,1886.705184
1126.72465,1000,1888.358663
1050.011435,1000,1890.026104
1035.813941,1000,1891.765222
1047.933748,1000,1893.440042
981.417945,1000,1895.08959
1089.204322,1000,1896.760164
1061.30345,1000,1898.445713
1068.870074,1000,1900.143554
956.173859,1000,1901.838902
1035.685198,1000,1903.525142
1083.329522,1000,1905.20568
1037.442797,1000,1906.867183
1020.378378,1000,1908.596267
1055.958372,1000,1910.272103
1076.883184,1000,1911.940523
1022.850779,1000,1913.607449
1099.008861,1000,1915.275552
971.47391,1000,1916.962007
1102.385711,1000,1918.630789
1041.451745,1000,1920.292385
1063.625177,1000,1921.970133
1009.740282,1000,1923.644093
1101.766688,1000,1925.497442
1107.891574,1000,1927.201435
1103.578088,1000,1928.883816
1084.432071,1000,1930.579088
1074.106883,1000,1932.246138
